id_produto,nome_produto,categoria,categoria_produtos,preco_com_desconto,quartil_preco_com_desconto,preco_atual,quartil_preco_atual,porcentagem_desconto,quartil_porcent_desconto,valor_desconto,quartil_valor_desconto,descricao_produto
B082LZGK39,Ambrane Unbreakable 60W  3A Fast Charging 15m Braided Micro USB Cable for Smartphones Tablets Laptops  Other Micro USB Devices 480Mbps Data Sync Quick Charge 30 RCM15 Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,199,1,299,1,"0,33",2,100,1,Universal Compatibility  It is compatible with all Micro USB enabled devices be it an android smartphone tablet PC peripheral or any other micro USB compatible deviceUnbreakable  Made of special braided outer with rugged interior bindings it is ultradurable cable that wont be affected by daily rough usageIdeal Length  It has ideal length of 15 meters which is neither too short like your typical 1meter cable or too long like a 2meters cableSupports maximum 3A fast charging and 480 Mbps data transfer speed6 Months manufacturer warranty from the date of purchase
B094JNXNPV,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 21 A Speed  125 meter Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,299,1,399,1,"0,25",1,100,1,Blazing Charging  All combined 3 in 1 cable supports fast charging with the speed 21A to all your gadgets including mobiles tablets speakers and much moreUltra Durable  The cable is crafted with braided wire giving you an extra tough braided cable with 10000 bends lifespan cycleUniversal Compatibility  The 3 in 1 cable gives you universal compatibility with its flexible and highquality material that comes with a USB type C connector micro USB connector and lightning connectorConvenient Length  The durable and flexible cable comes with an ideal length of 125 meter which eliminates the struggle of finding nearby switch boards180 days manufacturer warranty from the date of purchase
B082LZGK39,Ambrane Unbreakable 60W  3A Fast Charging 15m Braided Micro USB Cable for Smartphones Tablets Laptops  Other Micro USB Devices 480Mbps Data Sync Quick Charge 30 RCM15 Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,199,1,299,1,"0,33",2,100,1,Universal Compatibility  It is compatible with all Micro USB enabled devices be it an android smartphone tablet PC peripheral or any other micro USB compatible deviceUnbreakable  Made of special braided outer with rugged interior bindings it is ultradurable cable that wont be affected by daily rough usageIdeal Length  It has ideal length of 15 meters which is neither too short like your typical 1meter cable or too long like a 2meters cableSupports maximum 3A fast charging and 480 Mbps data transfer speed6 Months manufacturer warranty from the date of purchase
B08P9RYPLR,FLiX Beetel USB to iPhone Lightning Textured Pattern Data Sync  2A Fast Charging Cable Made in India 480Mbps Data Sync Tough Cable 1 Meter Long USB Cable for Apple Devices BlackXCDL102,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,129,1,249,1,"0,48",2,120,1,TPE materialOutput port 1 meter USB cable lengthCustomer care number 18001022700 for product related queries
B09X79PP8F,MI 2in1 USB Type C Cable Micro USB to Type C 30cm for Smartphone Headphone Laptop White,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,179,1,299,1,"0,4",2,120,1,Fast Charging and Data TransferHigh Quality Design
B08YXJJW8H,LUNAGARIYA Protective Case Compatible with JIO Settop Box Remote ControlPU Leather Cover Holder Before Placing OrderPlease Compare The Dimensions of The Product with Your Remote,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,247,1,399,1,"0,38",2,152,1,please match the image with your existing remote before placing the orderstitching hand stitching is use for make a strong coverCase allows easy access to all ports buttons and functions Fit for Remote ControlVELCRO good quality velcro use for closing of cover it is increase the life of cover
B079Y6JZC8,ZEBRONICS ZebComfort Wired USB Mouse 3Button 1000 DPI Optical Sensor Plug  Play for WindowsMac Black,ComputersAccessoriesAccessoriesPeripheralsKeyboardsMiceInputDevicesMice,acessórios de computador,139,1,299,1,"0,54",3,160,1,DESIGN Zeb Comfort is an ergonomically designed USB Optical mouse that has an easy plugandplay mechanismBUTTONS The mouse comes with 3 buttons including the leftclick rightclick and scroll wheel buttonsOPTICAL SENSOR The mouse has an accurate optical sensor for navigation with 1000 DPICABLE LENGTH 12 MetresHardware Platform Pc Operating System Windows 7
B09HK9JH4F,Smashtronics  Case for Firetv Remote Fire Stick Remote Cover Case Silicone Cover for TV Firestick 4KTV 2nd Gen3rd Gen Remote Control  Light WeightAnti SlipShockproof Black,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,199,1,399,1,"0,5",3,200,1,100 FitsSpecially designed for Fire TV Stick 2nd Gen Fire TV Stick 4K Fire TV Cube and Amazon Fire TV 3rd Gen Pendant Design TipsPls compare with your firestick model fit or not before purchaseFull Body ProtectionHighquality and ecofriendly silicone material harmless to your pets kids and families Prevent the child from opening the back cover and provides the maximum protection antislip antidust shock proof and washableCustom CuttingAccurate hole wide open offers full access to all ports buttons and functions Humanized texture design protects your remote from slipping and skiddingFast heat dissipation and antidust that no fingerprints leaveEasy to FindGlowingEquiped with 4 different colors per setwhen you have multiple remotes mixed together Ability to quickly identify which saves you a lot of time The glow green and glow blue which has Luminous colors glow in the dark Let you find your remote control at night quickly Dont worry losing your remote control anymore
B09DSQXCM8,House of Quirk Reusable Sticky Picker Cleaner EasyTear Sheets Travel Pet Hair Lint Rollers Brush 10cm Sheet Set of 3 Rolls 180 Sheets 60 Sheets Each roll Lint Roller Remover Multicolour,HomeKitchenKitchenHomeAppliancesVacuumCleaningIroningIronsSteamersAccessoriesLintShavers,casa e cozinha,299,1,499,1,"0,4",2,200,1,Quickly removes lint dust dandruff and pet hair from virtually anywhereUse on pants coats sweaters dresses suits formal wear and moreBalanced adhesive for effective lint removal without risk of damaging surfacesMini lint roller perfect for travel and common everyday use small enough to fit in a purse or pocket for use on the go with minimal space taken and maximum convenienceCleans in seconds reusable to be sticky all over again efficient for lint dust and hair multifunctional to keep clothes clean
B01IBRHE3E,Gizga Essentials Professional 3in1 Cleaning Kit for Camera Lens Binocular Laptop TV Monitor Smartphone Tablet Includes Cleaning Liquid 100ml Plush Microfiber Cloth Dust Removal Brush,ElectronicsCamerasPhotographyAccessoriesCleanersCleaningKits,eletrônicos,299,1,499,1,"0,4",2,200,1,3in1 cleaning kit the 3piece cleaning contains the essential items necessary for the proper maintenance and care of your optical equipment It easily cleans dirt and dust Effectively removes smudges and fingerprints from lenses LCD and other opticsMultipurpose cleaning kit for digital cameras DSLR camcorders filters lenses binoculars LCD Laptops and other sensitive electronics etcIncludes 1 x Cleaning Liquid 100ml 1 x Plush Microfiber Cloth 1 x Dust Removal BrushEvery photographer knows the importance of keeping your camera in pristine condition our cleaning kit provides all the tools you need to maintain your precious camera equipmentThe cleaning kit is composed of carefully selected tools and materials to safely and effectively clean your camera and any other delicate optics each item included in your cleaning kit is inspected for quality assurance before shipping
B09L835C3V,Smashtronics  Case for Firetv Remote Fire Stick Remote Cover Case Silicone Cover for TV Firestick 4KTV 2nd Gen3rd Gen Remote Control  Light WeightAnti SlipShockproof Black,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,199,1,399,1,"0,5",3,200,1,100 FitsSpecially designed for Fire TV Stick 2nd Gen Fire TV Stick 4K Fire TV Cube and Amazon Fire TV 3rd Gen Pendant Design TipsPls compare with your firestick model fit or not before purchaseFull Body ProtectionHighquality and ecofriendly silicone material harmless to your pets kids and families Prevent the child from opening the back cover and provides the maximum protection antislip antidust shock proof and washableCustom CuttingAccurate hole wide open offers full access to all ports buttons and functions Humanized texture design protects your remote from slipping and skiddingFast heat dissipation and antidust that no fingerprints leaveEasy to FindGlowingEquiped with 4 different colors per setwhen you have multiple remotes mixed together Ability to quickly identify which saves you a lot of time The glow green and glow blue which has Luminous colors glow in the dark Let you find your remote control at night quickly Dont worry losing your remote control anymore
B00NNQMYNE,AirCase Rugged Hard Drive Case for 25inch Western Digital Seagate Toshiba Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone Waterproof Black,ComputersAccessoriesAccessoriesPeripheralsHardDiskBags,acessórios de computador,299,1,499,1,"0,4",2,200,1,Made of Thick Tough Ballistic Nylon hard shell material that provides extra strength  shock protection Compatible with all 25 635 cm Hard Drive DisksThis Rugged Shell case comes with an elastic band to securely fasten the HDD  Separate mesh pocket for USB cables flash drives chargers Pen Drives etcStrong Zippered closure that allows quick and convenient access and usage Soft felt lining keeps your HDD dust free Water and shockresistant designSlim line design allows the case to easily fit into any Backpack Briefcase Messenger BagThe HighHardness case with AntiPress feature keeps the original shape even under highstrength force
B07J2BQZD6,Kuber Industries Nylon Mesh Laundry BasketSturdy Material  Durable HandlesNetted Lightweight Laundry Bag Size 36 x 36 x 58 Capicity 30 Ltr Pink,HomeKitchenHomeStorageOrganizationLaundryOrganizationLaundryBaskets,casa e cozinha,199,1,399,1,"0,5",3,200,1,PACKAGE CONTAINS 1 Piece Laundry BasketMATERIAL Nylon MeshPRODUCT DIMENSION 36 x 36 x 58 CMSegregate your dirty clothes instead of every member of your family leaving their dirty clothes lying around haphazardly you can place a laundry bag in the bathroom for them to useMade of a nylon mesh this laundry bag is breathable This nylon mesh laundry bag is also easy to wash and keep clean
B09KLVMZ3B,Portronics Konnect L 12M POR1401 Fast Charging 3A 8 Pin USB Cable with Charge  Sync Function White,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,159,1,399,1,"0,6",3,240,1,CHARGE  SYNC FUNCTION This cable comes with charging  Data sync functionHIGH QUALITY MATERIAL TPE  Nylon Material to make sure that the life of the cable is enhanced significantlyLONG CORD The Cable is extra thick 12 meter long optimized for an easy use for your comfort at home or officeMORE DURABLEThis cable is unique interms of design and multiuse and is positioned to provide the best comfort and performance while usingUNIVERSAL COMPATIBILITY Compatible with all devices like iPhone XS X XR 8 7 6S 6 5S iPad Pro iPad mini and iPad Air
B09KLVMZ3B,Portronics Konnect L 12M POR1401 Fast Charging 3A 8 Pin USB Cable with Charge  Sync Function White,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,159,1,399,1,"0,6",3,240,1,CHARGE  SYNC FUNCTION This cable comes with charging  Data sync functionHIGH QUALITY MATERIAL TPE  Nylon Material to make sure that the life of the cable is enhanced significantlyLONG CORD The Cable is extra thick 12 meter long optimized for an easy use for your comfort at home or officeMORE DURABLEThis cable is unique interms of design and multiuse and is positioned to provide the best comfort and performance while usingUNIVERSAL COMPATIBILITY Compatible with all devices like iPhone XS X XR 8 7 6S 6 5S iPad Pro iPad mini and iPad Air
B09KLVMZ3B,Portronics Konnect L 12M POR1401 Fast Charging 3A 8 Pin USB Cable with Charge  Sync Function White,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,159,1,399,1,"0,6",3,240,1,CHARGE  SYNC FUNCTION This cable comes with charging  Data sync functionHIGH QUALITY MATERIAL TPE  Nylon Material to make sure that the life of the cable is enhanced significantlyLONG CORD The Cable is extra thick 12 meter long optimized for an easy use for your comfort at home or officeMORE DURABLEThis cable is unique interms of design and multiuse and is positioned to provide the best comfort and performance while usingUNIVERSAL COMPATIBILITY Compatible with all devices like iPhone XS X XR 8 7 6S 6 5S iPad Pro iPad mini and iPad Air
B07Q4NJQC5,Ionix Jewellery Scale  Weight Scale  Digital Weight Machine  weight machine for gold  Electronic weighing machines for Jewellery 001G to 200G Small Weight Machine for Shop  Silver,HomeKitchenKitchenHomeAppliancesSmallKitchenAppliancesDigitalKitchenScales,casa e cozinha,295,1,599,1,"0,51",3,304,1,Electronic Pocket ScaleCapacity  200 gm Div 01 gmEasytoread backlit LCD display intuitive flipopen lid protects the smooth stainlesssteel weighing surfaceDurable and compact digital pocket scale for easy portability Weighs items up to 200g in 01g incrementsPowered by 2 AAA batteriesincluded
B00RFWNJMC,Airtel DigitalTV DTH Remote SDHDHD Recording Compatible for Television Shining Black ,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,195,1,499,1,"0,61",3,304,1,Compatible with SD and HD Recording
B0941392C8,Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable White,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,129,1,449,1,"0,71",4,320,1,Length 1Meter Long TypeC Data And Charging CableUniversal Compatibility This Usb Charging Cable Connects TypeC Port Devices With Standard Usb Port Devices Like Laptops Hard Drives Power Banks Wall And Car Chargers EtcFast Charging  Data Sync Cable Supports Fast Charge Up To 5V2A For Devices And Data Syncing Speed Up To 480Mbps For Devices Compatible With TypeC PortPerfect Fit Flexible Connectors Lava Elements D3 Has Passed The 5Kg Load Test Swing Test 5000 Times Connect  Disconnect To Ensure That There Are No Loose ConnectionsRough  Tough Usb Cable  Charging Cable With Premium Fiber Core And Flexible Connectors It Has Passed 10 000 Bending Tests And Can Easily Withstand Daily Use
B09CMM3VGK,Ambrane 60W  3A Type C Fast Charging Unbreakable 15m L Shaped Braided Cable PD Technology 480Mbps Data Transfer for Smartphones Tablet Laptops  other type c devices ABLC10 Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,179,1,499,1,"0,64",4,320,1,Stay ahead and never miss out with a 3A and 30W fast charging for your devicesIt supports Quick Charge 20 30 technology to keep your devices boosted upIts Lshape provides durability and comfort while you charge your favourite gadgetsIt comes with upto 60W flash charge support to make you always stay aheadCrafted for convenience it allows you to charge and sync data with just one cable
B09CMM3VGK,Ambrane 60W  3A Type C Fast Charging Unbreakable 15m L Shaped Braided Cable PD Technology 480Mbps Data Transfer for Smartphones Tablet Laptops  other type c devices ABLC10 Black,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesUSBCables,acessórios de computador,179,1,499,1,"0,64",4,320,1,Stay ahead and never miss out with a 3A and 30W fast charging for your devicesIt supports Quick Charge 20 30 technology to keep your devices boosted upIts Lshape provides durability and comfort while you charge your favourite gadgetsIt comes with upto 60W flash charge support to make you always stay aheadCrafted for convenience it allows you to charge and sync data with just one cable
