id_usuario,nome_usuario,id_avaliacao,id_produto,classif_do_produto,quartil_classif_do_produto,qtd_votos,quartil_votos,resumo_avaliacao,avaliacao_completa,imagem_produto,link_produto
AEQRBL6PVEWH7MEXRN2ZI6FDU54AAH365TQ2EE2HZM2YUGEBUUA3CBVAAEIRPCB2GKJMM2D42JI56EZHN2PQAEOPPOFRNOWYNA3NCZ7FXRRILVBQAFGBMMBD6NTVHNHMZSTDYVKFE2SAAHTJ4RNDSCXMGFI5GTVYAQNM6DKAAGOJBMYF6L6P3HQ4W5N46QQIAPUQAFKWNS6UYCGBMT6TITLEW7DRFR4A,DileepAmazon CustomerSharath NShubhamHimanshu SinghBijin KurienSurender KumarSahil K,R1B4DF1E33G2SCR1EUC6Y0ZY18QER3BW81NGN6FTO4R1LUISQ85F9MSUR1J90WSEGDNEMJRI68W30TV8E76R3BBHIDI76JIAYR1V51JJ6JQXQU6,B09MY4W73Q,"4,3",4,1454,2,Okay productDescent productVery SturdyGreat protectione and designGood Product Excellent Case with BeautyAwesome coverGood quality,There are small scratches on the back apart for that the product is goodDescent product Exactly the way u wanted Simple to look and transparent Ordered for blue colour iphoneCase is good The cutouts the material the camera bump all are very good The back is transparent and made of glasstic so it wont turn yellow but gets scratches easilyOverall recommendedGreat protection buttons are comfortable to press especially considering the price Only problem I had with was the design maybe a personal thing its just not that good PS looks great on black iPhone just not on any otherFit of cover is proper with raised edge for camera This is what I wanted to have Overal satisfied with the productThe fitting is perfect with raised borders overall and cameraPolycarbonate is hard enough to protectThe design is perfectly blending with the phone colourA very good product at this price range I got it for 469Awesome cover,https://m.media-amazon.com/images/I/51xaoGdw9EL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Amozo-iPhone-13-Polycarbonate-Transparent/dp/B09MY4W73Q/ref=sr_1_419?qid=1672895872&s=electronics&sr=1-419
AEVZ5C4WDFLWANNAZDB3Q33OK6JQAGEHBUZ4FXMTXQ5W26K2YUNJDKFAAEUNGOJK6SA34KCHNR47RY4AUQLQAFRWVROVBN5XNW6BTASVE47FBIHQAGP75AQH4URU3HHHPEIOT6NUT53AAE3BO5WPWSLE4GZMDE2Y4HJYS6CAAGKCXGDP6B3EETRONNRLMW2FEZBAAE45GZLSH4SCD2YNBBHFAT7PULIA,Mohammad Shadab MozaffarSmd sayeedDhashwanthRamBhaskarArchishmanKevin Kunjumonlalit,R3TXEYX89U440ER3IK34WOY8BHL6R3QGSGJ6K6D8R9R2G3VN5XLQYOVVR1N6IARF74XEVVR37LARJ1BGF0R1R156J5Q0HIXPHDR2QGF4PD8AJCSS,B08498D67S,"4,3",4,4723,2,Good keyboard with some consWrist painWorth buyingAcceptableValue for moneyThe silver coating came off after 3days of usingAwesome keyboardBudget friendly keyboard with 3years of warranty,Keyboard is good I dont really like that clicking sound of mechanical keyboard as I am a software developer and write codes most of the time Some times that mechanical sound really irritiates and sometimes seems stressing out my fingers This keyboard is good Works as I wanted it to be But the real issue is while I am digging my code with mouse keyboard light goes off and I need to click CAPS or NUM key to lit it again Its not an issue for average user but irritates me as I sometime forget to turn on NUM lock and while typing number in my code I accidentally change edit mode to INSERT due to 0 pressed Otherwise all seems OK I wish HP had offered Always ON option for this keyboardIf there is any wrist support this product will skyrocket in its price rangeA good product for this price range   RGB light is elegant and good quality keys and its builtSmooth keystrokesUneven distribution of the backlight over the font causing hard to read keys Only time when all keys are properly readable is when you look at it directly at a perpendicular angle Since I dont need to look at the letters for normal everyday typing I can get away with itThere are no indication in the keyboard for the FN  function key combos Usually in other keyboard there are symbols in the function keys to indicate what they do when pressed with FNOverall it seems to be acceptableGood and value for moneyThe silver coating came off after 3daysDoes the purpose of backlit and typing For typing not that great Buy keyboards that are less mechanical for that This is good buy doesnt give the ease of typing style as in a laptophttpsmmediaamazoncomimagesI61NiWbc0NvLSY88jpg,https://m.media-amazon.com/images/I/41LWT2NmHXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-K500F-Gaming-Keyboard-7ZZ97AA/dp/B08498D67S/ref=sr_1_459?qid=1672903018&s=computers&sr=1-459
AETT3TJOC4QSORCIDNNMRWXFQBJAAEKSSQBYFN4PVMF6TFSWCDM3GGBAAH6FWLRYYSUC255E7WWU5QRIWS7QAFLKD5Z33WDQ2XULJBYG76T3YGVQAGT5DX567X2NQXMMIEMN3DPDQNSAAED67MOMBSOFF4YGXKG4BNH4L7CQAHVGOLL7QJE3QK46VKGLFMON2ZZQAFJSUF6UQOVP4YGWFRSY6RSQJ2WQ,Shahul Hameed IzzathRamBoopathiseeniUmesh BagulMohd Aslam KhanCamRawLoofyAnshuman Kashyap,R3V5B4OYIG9WX6R287NQW44CH5BZRL140F6KGYTH4R2D7WN5M1VMOJZR2D5P5WYK76VHVRH7OQL4IKCOHRR3O343FKFZ25X1R396V5FTETX0DC,B00VA7YYUO,"4,3",4,5036,2,GreatDont but space pencilOkBest pencilNice pencilIt is okMRP on the box is 95Best in its class,Value of Money Amazing apsara changed my son is left handed it changed his handwriting good but space pencil is litte okOkValue for moneyNice pencilIt is okhttpsmmediaamazoncomimagesI71QfDO96QaLSY88jpgOne of the best option to save money,https://m.media-amazon.com/images/I/41q7jfLMl3L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Apsara-Platinum-Pencils-Value-Pack/dp/B00VA7YYUO/ref=sr_1_296?qid=1672903010&s=computers&sr=1-296
AGWXUDJLYBQYBI5O7UHDK6QW7FYAAHYBJJUUPQJTFXXO54OQ3J2D4N4QAHME467G4UTCVM75WV6LUC4H634QAEW5PTYK4UHR7B65WM4XTZLBYJZQAEYADIPLPA2P6QH53K5OLKRQS4MAAGL3YL2HVMSNJ6JQ5FQ6HGAZEJPQAGLYEVGC2CQ4B6K7ZLFC6HKRXHXQAHL6URBGFQRDUNFGH5UCW4BGF4FQ,madhu ARPawanMohamed Ajmal T MPOGU SAIKUMARRathin ChopraBrundaban DasABHISEK THAKURKD Kandpalhld,R2LRRBAFN6I6AZR1FBE05UZD56IFR1IRK5NMYFJN5TR69JBU6LC4NYCR1ZEDLFB9T6IJURN12RA7AP349FR1OGL3O5NB3GXJR3JRPVNGDP2W8A,B07P434WJY,"4,3",4,1367,2,Value for moneyInkGreatBest in the MarketValue for moneyIts AwesomeVery good ink as expected Very good product, Good product Cheap and best for alternative ink refilling Print quality is okay Well packed We can refill 3 times compared to original ink There is no different between original and this one Really i am satisfied Dont waste your money for only brand lablesGood quality InkLike Im using this product for office caon printerWithout thinking just go for it it prints so well and you will never regret Got it in an affordable price I have used them before they bear good print quality and the bottle quality is also nice I can say these are economicalIn this product Ink Quality is too GoodVery good ink as expected  And genuine product And my g3010 printing is fine No head problem Thank you seller for good packing and amazon Very good product I always use it,https://m.media-amazon.com/images/I/512ah5e1LsL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/PRINT-Compatible-Bottles-Printer-Magenta/dp/B07P434WJY/ref=sr_1_399?qid=1672903014&s=computers&sr=1-399
AHFLHYGGLNAPDY7RTZ4NA4OFL22QAGXV2Y3T7XYMFK2FO267NVT45SAAAH3JOYTPESFXSHHS4NH7Q3IUV7XAAGDGRZRK4YI6KTKSMMU5CLNPQG5QAHS3SCERDRS52VXFXJPAQ4CGKGBQAEYK3URMJKPW7BVYYOM62ZM7VGCQAESHMIQQSCBU4R44OBSD2UGIZEUQAFUVXBNSNS67SWSMSPANIXHTHI6A,Mahesh JanardhananPrakashMohammed AmerMaster Mohammad FarookSoumyak BhowmikGovindanMr JamirAnand Kumar,R2XGDUS2ZEQO76R1GYFU7950VBK7R1XM35GH40FPTQR1P555HGXOI7HSR2P1YCWVUVH14PR1088Q72E1W0DNR1DOYU0KALNQNKROYTJMQHK8TR,B0B21XL94T,"4,3",3,1657,2,A Good Product overall and value for MoneyAm not happy this product Not completed installation Am very dispointed this installationTv not able to connect via bluetoothPicture qualityGood tv on this priceWarranty mentioned 2 years but one year only show the cardValue for moneyBest Smart TV,It has been a week since we bought the 43 LED TV Its definitely a value for Money buy Good Picture and Sound quality loaded with abundant Apps and FeaturesThe Flip side is the Installation time as has been mentioned by others in earlier posts It took several calls to the Toshiba customer service very laidback and definitely not proactive Final escalation to the Service Head worked and by then it was 3 days since the Product arrived and was lying stillProduct wise no complaint Delivery wise no complaintThis product am recived 5days But not insatlation services is very poorGood quality of picture and soundSound achi haiToshiba Regza engine is good this product now owned by HI SENSE TV COMPANY OF CHINA WHICH NUMBER 2 RANK TV COMPANY THROUGH OUT THE WORLD IN YOUR TIGHT BUDGET IT IS GOODOkAt this price range I think you will never find as good as this The quality Best Smart TV Worth able price for the productBut Installation is poor,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51iQQPQSiGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Toshiba-inches-Android-43V35KP-Silver/dp/B0B21XL94T/ref=sr_1_425?qid=1672909145&s=electronics&sr=1-425
AF33NXAARAF2D6VUOBSIWL5CV5MAAFPPWBB7UVUGIXVIQVFWL5CN6XAAAFM47S7NXDRALSGXS4LAFU743QJQAG7B6TJPNXKVLBY3RPA6HSCFJW2QAHBJAEOHXRCVYWBFYUOG2G7NTVLQAF6DRSZOQ6E5M6BH27L3GA3SYW4QAHAPGUPBVNULSTPS5Y3SXCSWGT6AAEQGO3ENRW4OGBGWUNECEWY7LMZQ,Abhiram GaneshAmazon CustomerVikashRohitZakaria AhmedViharAmazon CustomerMbramheswar,R1TJKL76C0W8ATRI1F2WGK4HN7IRC05PR7RHAM9ER1LKX7E6XKVV27R2FOPD4PXWCP5NR2URWEN1QK21IUR37JHQEP9ROA6NR3DE3ZEHY39HOR,B01NBX5RSB,"4,3",4,2585,2,Decent productGoodGood qualityIt is original hp 65w chrgerRight product100 authenticGood QualityDecent,It was what I expected  Does the jobRecommendedNice quality and durableIt is exact same volt and watt as my old charger isBest product in this price and overall ok100 OriginalQuality assuranceDecent performance,https://m.media-amazon.com/images/I/41No9BR7P0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-Charger-Adapter-Pavilion-Black/dp/B01NBX5RSB/ref=sr_1_441?qid=1672903017&s=computers&sr=1-441
AG3G7G2DUJKN5YMCOYZNCADKKJUQAH44B2X6AT45J37MHHTU6RROTR4QAEK7LRAV4F5SJOHLTLWOHW2HGDKQAEJNQ7HJWCUBEAPBJY3WNA4KYCSAAGQUWP2W5FVCMMXE3TITGSKHVW7QAFVIOYI64LWX7ZMVHYEMSMPMGEQAAE4KGK2WCG6QWH2TOWODVEN4F5OAAGB3BMFYPRZH26CFIYKTDIA3NGVQ,Madhusmita singhSandeep SinghJay OGAsimVikas malakarNitin VermaAmazon CustomerSubi,R1AY8EXPHPWDDRR24503W0UJGTMUR27P97SD5T4MUXR11RMBECT7059UR3RA6FKE9WX9CMR1EG7C09VOFN8OR18T3RD211CPKER1Q9BAGEC9G5VN,B00LOD70SC,"4,3",4,2450,2,Its goodGoodOne of the few items on amazon that are originalAwesomeNice quality products Best priceNice penGood pen,Everything is fine but its bit dark and stickeyIts goodDidnt verified for water resistant  But product is goodjust one issue of non cartridge system  For save tree campaign Its good to have original productsI really like these pens they write pretty well good looking and grip is pretty goodNot good for smooth papers it will eventually smidgeGoodBest pricePen was not working on exam answer sheet but pen is working on copy and books Pen is goodGood pen  but too pricy,https://m.media-amazon.com/images/I/31pJvN8OkSL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pilot-Liquid-Roller-Ball-Black/dp/B00LOD70SC/ref=sr_1_300?qid=1672903010&s=computers&sr=1-300
AHROIYVXUABAGL5GUFHMEZK3WQQAAF4VIP5F264O5O2GKFZICPZ52E7QAH5ZOJA5RWLFQL3XE3GPOEXYDENQAHM5SJCQQWFMCWZ5776MEZGW5VWQAE7NBFOB3OSILKUH2JW5D2E26VFAAG3DYTM7NUZADEFMPATX4TTIKH6AAFGEXNVVJZMM7UZDPN6EBCUWSQNQAFZZGR3USTVT3SLKK2EJHBPJI7XA,RajatAshray TyagiRiteshRAMESH BABU KAstroQueenVishal SalianDoctorraj y,R6LNTBPRGQ5SHR8XCX03RG32URNP9KG0AKI8QGR3LP9C2W2RTAQHR2FX53CQOLKI7AR2FAY534DIE3GKR3BS9HLFNF3IKIR35GQXCRXTDQ4Y,B0B1NX6JTN,"4,3",4,1801,2,Good Looking Sturdy coverPerfect fit for 14 pro maxExcellent fit and value for money must buy if using non mag chargerExcellentOver pricedAwesomeWorth the moneyQuality product,The cover felt sturdy and came in sealed package There were protective films covering the cover from both side which had to be removed before putting cover on the phoneThe fit was perfect and to take off the cover we might need to use some force  Overall the quality is good  will update after few months of usage about the colour fadingscratchesThe cover wraps around the iphone 14 pro max too tightly making it difficult to remove once put But at the same time the cover feels solid and sturdy providing complete protection the phoneExcellent product Avoid local market product for such premium phones 100 value for moneyExcellentnormal transparent one but the price they are asking is too much Like they are trying to loot pplAwesomeBought this as spigen is a decent brand This is my initial case as I am waiting for better cases to be designed and released Overall a decent case with decent protection for the phone and camerasThis product is of good quality,https://m.media-amazon.com/images/I/51JrMWMAmnL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Hybrid-Compatible-Carbonate-Crystal/dp/B0B1NX6JTN/ref=sr_1_389?qid=1672895864&s=electronics&sr=1-389
AGO5SRT3ESLNL5WTRQFD5BSIYPQAAGGNODUMRADB3PQQTLA3U7UKYEWAAHOUPKNSFRTL4F3KLBXFMEFJSKUAAE2BXTBQXZ54NAE4NYNFSBR2WREAAFC3FFC5PKFF5PMA52S3VCHOZ5FQAFVUO24OGRVCE6Y7NXYDIOQZONCAAFJGD6THKLQUOW46YHUM7RY2IPJQAEXCIDSOW3GVBORUKET6SP7RJ2PQ,Naga Sai GadagottuNeha SharmaAmazon CustomerAnkita singhSARUMUGAMUmeshVasudevaKrishna Chavan,R3CUNCZTU43JPPRSO46BN8S4OSUR2UD5D7T4DZRE5R2XLJQREI5N1VBR29MV5DZH3FQBHR9F5EX21OJF17R12QT09SFCET3R2RQYG7OHKC98T,B097C564GC,"4,3",4,4426,2,Tiny helping handGood productAs a whole good productIt worksUsed as of now satisfied with the productbeep sound while connectedGood productUSB to C adopter,This eliminates the need to buy chargers for the new USBC charging cablesThe adapters tend to heat up while charging with Samsung fast chargerGood productValue for moneyIt works worth the moneyValue for moneyIts continuously play a beep sound while connected to the laptop which is irritatingNothing to complainGood product but finish could have been still betterAs of not working fine but doesnt look much durable,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3172BJyynBS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/rts-Adapter-Charging-Converter-compatible/dp/B097C564GC/ref=sr_1_121?qid=1672903001&s=computers&sr=1-121
AFJAEGGXB3SFKV3CIQG672BJD3HQAGT25A2JUMFSTJ6FK7AJZIFRHRIAAGB5B7QDVRRWO43PODQ7BRQBS4PQAF7XW2VZLPVXOMLEC2WU7FPUJ66QAFP74SQR57V4DO4IH2RW3KKQBGZAAFCYUWRUBILFTKYMBHMVJSIJKK5QAFW7SE27ST3TM7KFAGQEORGOCQJQAEL3GVS4JNKIOZHRQCGE6CUJISDQ,AshwinSpidey RagePlaceholderShreyas GhareSandeep KadamAmazon CustomeranuragnaiduNaveen Saran Singh,R2ZRD154AT00TNR3L76N34IVRAX6R12UEJEYKOVC8XR3GAOZKSESNEO4R2DFA3EK07XPQOR11GWINZ2PW06XR19LZZQS4ZQGQ6R2SH0PV3XYF4NG,B0B25LQQPC,"4,3",4,2515,2,Good P3 Nvme for entry levelAwesomeSometime not showing in laptopGreat product at good priceUnable to detect SSD Funny but use mdschedexeFantastic performance and reduced boot time with my Lenovo S145Crucial SSDs are Bang for the Buck but it does not come with a screwdriver hear me outGood product at this price point,Best for this price range allrounder in gaming and productivityNiceSometimes ssd not showing in the laptopAlso giving screw for mounting the ssdMS WindowsI have got this nvme m2 P3 and i was unable to find it anywhere in the Disk Management diskmgmtmsc or Device Manager devmgmtmsc neither as RAWunallocated nor Unknown Device Although i was able to detect in BIOS mine is basic for current usage  07WP95 so i did not give upFunny it may sound no repair app worked except for Windows Memory Diagnostic WinR  mdschedexe  Restart now and check recommended  Let it run for a while mine took a 30 minutes i guess i did not keep track of  after reboot you will find it choose GPT in diskmgmtmsc RAW and use it however you wishFor linux usersI did not try this there coz i quit distro hopping also but a year before i was able to find partitions by Ventoy which are not visible in Windows anywhere they are visible in my favorite utility GParted not sure if it were available on Windows though use GPT table here as wellFantastic performance and reduced boot time with my Lenovo S145 Boot time has reduced from few minutes to 15 sec Running performance is very much improved Just go for it Only concern is  I dont see the screw with this SSD to fix it in laptopDoes not come with a screwdriver had to buy a separate tool kit just for this simple installation other than that everything else is perfect Great speeds and performance did a little benchmark using crystaldiskmark and Ive gotten good scores overallNOTE that I recommend using momentum caching provided exclusively by crucial firmwaresoftware which allows you to boost your overall performance of your SSD at the cost of more ram usage and if you are using momentum caching make sure to ONLY use it if you have a laptop with a battery backup or If a PC than a UPS since Ive seen data loss and corruption happening due to abrupt power lost and data files getting corrupted and lost forever if you were in the middle of something This was my experience and Im happy with the product so far great job crucialGood product done some test speed was around 3100 MBps as my system was not very new but it is a good product value for money at this price point,Ausente,Ausente
AHL2CPZ63TFC3VB3RUVZVPFC2YZAAG6X53SP2LB733ON4RXI3T7Y354AAGR6UE4GCJKWO64UOIRUNFUGTL7AAEIDO6I6DOUJAKJX6VR6C2PC6ETQAGI2Y5SCA6G6LPHLNAJOLCNAMEJQAFRCI27IITJW4I7XDL5GNZUQPZTQAHVKJVDTF5KCHA5NBPFC7QJAMHJQAEAOO4M764H7IQUU3CTHRMQBB4SQ,sameer DubeyvirenderAmazon CustomerJaySiddharthKaveri PramodRavinder yadavRAKESH SWAIN,RGNARUOE22V1AR5KYEFZM5496AR38R0ACYQPV9HZR17M1JPCDUNH21R1H9QE5M69Z3VSR249MO4XBSOM0QR2BI8BOVC79W95R1V5XKRZ49DQK3,B09QGZFBPM,"4,3",3,2806,2,Good material fast chargingCostly but good productSupport type c super fast chargingGood qualitySturdy cable  has decent charging capabilitiesGood buyGud productVery good product,Material os very good initially charges very fast but after 7 months saw a diffrence in speed I contacted seller for warranty within 1 day they delivered me new one without any costGreat product  good serviceCostly but good productWire can be a bit softit is very hard to get it foldProduct is good but I need replacement asap Cause its stopped workingThe cable is physically resilient and looks good too The cable stopped working in 7 months  contacted customer support and they ensured a replacement soon All in all a hasslefree warranty claimShall share an update once I get the replacementVery sturdy cable best fit for rough n tough useVery nice cableVery good product,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A4CcuIJuL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Charging-Charger-Compatible-Samsung/dp/B09QGZFBPM/ref=sr_1_118?qid=1672909129&s=electronics&sr=1-118
AH3B5DMNZY5TWDFIRV76LBCK7BOAAG2CU4JHAZYEWQCC7KV4KBLYDT4QAHT2V4MYATE6F4S62WMMNUAFTA6AAHJU5CZJ7KQTPDEKA2URK6YC573AAHVIOH2Z7CKWOZFK6ILKPPWOAUEQAFXJHAXEGOGYVUKP4HIERLJCGSRQAEATMWNUKI5O67DEVGKUJBZDATIAAEJVMKYFUBDOVBR6ZEUPKQMWCV2Q,VirjeshManish SoniMUKESH THAKURAbhijit WalvatkarIndrajeet ChauhanAshok AbrahamAnushrutiSravya,R1V0UIG80MWSGSRZNM6HFXBWRJWR1D9GBPIVP6Z8MRL8HUBRTJ3LLLR39RGFCIUFXU4HR3S475ZLFA6K5CR3RBBXW4E5LKWHR1PZJRA2K6Y7HE,B08S7V8YTN,"4,3",4,1802,2,Easy to use works really wellGood experience so farGoodHandy productLooks greatconvenient and efficient to useTime saving and effectiveGood,Works really well perfectly boiled eggs without cracking eggs which happens in gas stove cooking and very easy to cleanBuild material is decent Issue I found a little was with cleaning the heat pan But its so much better than the half price cheap ones we buyGood productVery easy and hassle free use Works exactly as mentioned in the product description Great for those who boil eggs regularly This feedback is based on 2 months of useLiked the designboils eggs effortlesslycompact and easy to use Setting available for boiling eggs Good productI love the ease with which I can boil eggs without wasting much time or money on gas billsGood,Ausente,Ausente
AEPLUJYB5UT2XVP7A2NSNSCOCVLAAEM3SCJOCJZZLGUXTB75C57SOVNQAEBRBDIZFIWDBOXITGLYRRSVZBTAAF3GJDKWGWNKAWFJPJWX5GB75VHQAGCDYE3ROZ5D6RN2F6OGXL4I72RAAEXQ4SRRBRCQ6ZBY2R2Y3FP7YCFAAF6ME2VTJURUMEZJMGCC27XEYDPAAGFPWV2V26QRXMWUSTSGYQRVLW4Q,Kshitij Dgaurav agarwalBrijnandan SinghDiv jSarath RameshYatindra ARINKAL PATELKumaresan,R3KPZ8P5M4PG72R2HSDBDLRKBOC0R2EI8C7FUKOSDOR3BRLV8FDVV6QBR1YHHQ223HBPE9R2UAVXBGV8WK3NRPTZZYC6X5HFR327KYMPRK1R5H,B09DG9VNWB,"4,3",4,4744,2,LTE features no other feature testedDecent watchGood not greatGreat watch let down by battery lifeGood fit good appsWanted faster charging and better camera feedMobile app Needs to be improved facing connectivity issuesGood,When I purchased this watch I thought it couple be used to send sms make calls access notifications without being connected to the phone I knew that third party notifications required the phone to be connected to the internet but I thought the watch could place calls and send texts even if the phone is switched off The product I ordered can only make calls when disconnected from the phone Features such as SMS surprising since this is an LTE version and notifications this includes watch apps such as outlook that require internet are only synced with the watch on e it is connected to the phone VIA BLUETOOTHI did not check other features as the main reason I ordered this watch was accessibility to notifications without phoneI have been using this since June22 It looks good on the wristand has all useful features like callingreading and replying whatsapp messagesThe battery is too low though I keep it switched off at nightIe never used it to track sleep yet have to charge every couple of days Plus it gets charged slowAll features of the watch is good but battery backup is very poor After full charge it runs 3640 hours but after average uses it will run 2022 hours onlyIts amazing with the lte function now I dont lug my phone to the gym But the battery life sucks and have to charge twice specially when I use lte also it heats for some reason and needs to cool down once in a while that time the watch automatically goes into hibernation and starts after some timePositives areAccuracySleep trackingO2 monitorRemote lte connectionWears amazing on the wristGreat screenNegativeBattery lifeUsing it for 1 month Fits well have wireless charger You can also charge it from your phone if your phone supports wireless charging One thing which is common to most smart watches is when youre traveling in bus or car in a bumby road it will assume you are jogging and congratulate you for completing daily tasks Charging is too slow which is to be expectedUnless you have a samsung flagship phone you wont be able to see camera app on the watch and youll have to get third party applications and theyre just horribleProduct is goodPros1 health accuracy is high2 ui is good3 Design and build quality is also goodCon1 app is not that good and facing connectivity issuesGood,https://m.media-amazon.com/images/I/31CuxaU77jL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-Galaxy-Bluetooth-Compatible-Android/dp/B09DG9VNWB/ref=sr_1_131?qid=1672903001&s=computers&sr=1-131
AH2NLR3ZG7SADP6RTRU5PDZUBKYQAEDHYDNNCKCAOWK442JABEE5CWLQAEAT6CQT34IWYKUHXFMFGRNU7Q2AAGZ3OTE7V74KVKLKR3PS2YSCM5QQAHURSRZTOF3NCYIB5RPFTXSHAEQQAFJ4QE5S3Y4YQR2FV36TS7QDG2KQAFWGKSA7JKANXBJVXLCPW7NR6ICQAHZYN7O73FJWRPUQGZM5BEAZ3A4A,Tapan DuttaSeerat DarSaravana Kumar K NPradeep Pal SinghHarishkumar k sManish PandeyShirish Ramdas AwareSneha Mahat,R1SPFVN2778DYHR2GUT54B310MINR2WBP8YTLS3OPJR10U91ZIGVUEQIR3OLO46FXE0Y7MR16UMFRRYVRO2DR36C315MIJHD4NR150MFQR8MGSDT,B08TTRVWKY,"4,3",4,1811,2,Nice goodEasy to useGood  however little costlyGood oneIts goodExcellent egg boilerProduct is so good bat the cabale length is shortMust buy,Like itAwesome product Follow the instructions to get the hassle free boiled egg automatically switches off when the water is boiled out It would have been better if they give any sound alarm after switch offQuality is good easy to useI like the product I never tried this product before Its good as of nowI have been using this egg boiler past 2 months Its really easy to use I would definitely recommend it to everyoneGood qualityMust buy value for money,Ausente,Ausente
AETGW4KBMIJPPNVLPKB7R7O3FSQQAEYRRD5MDFEO4UXUUKZ4HYJIWCXAAECQXTLQHIUJGVCJRIZGBG74HZMAAEG6WS6DQBW7RUYV5N6Z4QKCWSPAAGE6GHTP6TZV6IMHAQU3X3GSEVGQAFPJLOHRAM3HFFNXMWTZN7GT5FMAAHI2MWHMTDESX4HL7HFIN5B2URKAAEDP3USNSZXGRPOONSUFGDM7YDKA,BhawnaAbhishek CRichard PVivekSonali GChandramohanMichaelAmazon Customer,RTNU6RMF947TLR2EDFUKTI01DH4R2DXZK9Y1QZKSUR1X0SKU3MLH5BSR3RR7IUQGDTSNRR2Z407G3IUP73ER2JFEOGWTTUVMMR3F3YRVOF923CK,B07QMRHWJD,"4,3",4,1552,2,Can be use as table lamp or emergency light for roomVery flexible Working perfect greatValue of the productgood product as per priceGood enough but no controls to dimExcellentNice product,bright enough to read in close proximity can light up room get little heated but not an issue build quality is good Bit pricey for sure but cant go wrong with it Hope manufacturer put switch for onoffVery useful for WFHWorking perfect great ProductThe product is simply adjustable and brightness is enough for a study tableEase of useRecommended for studentsI found it matches my requirement and also good by material usedoverall good buying decisionEnough brightness but there is no control to turn off or dimmable from the led light Like Mi LED light have option to dim and switch off But it doesnt have so turn off or turn on the light you will need to plug in or remove it from power bank Cant keep connected in power bank as it always turns on light when connectedIf the button of Adjustable of brightness was presentthen the product was marvelousIt is helpful for me in my wfh at late night due to this product light is switch off and everybody will sleep without any distraction and also I can complete my work,Ausente,Ausente
AEYGIH4DOWVSDCW5NMBO5B66JC5AAFOSMRWUX356F43ZT3O46AKFXLEAAHAAATUF2J4XWCRCFDHSGRMR4QHQAHTVNJD4KEN5OLLRPBMBVK65CBTAAF3FG4DF4LJXC26OKQ7OCTTV76CQAENNAVVG4GBJKDQKJXQUEKQKTXGQAHTKG4MRV4XNZ43XSD4R7A3XSB3AAEI4VIVXAPEKJT4MCN25ZWPE6Z7A,ShibendraRajeshHemang vermaSj mitraAmazon CustomerAmazon CustomerJohar MohammadManoj kumar,R174KRUPEU2G7VRW2VQKGRRIM41R3PCJMP1XTXVUPR1Z8IGSA8ZO3WNRE91TY7MTPBCXR3AW009ZNTYU8IRQI0L92ZT0TOPRG9LN7755H1GQ,B08XNL93PL,"4,3",4,3530,2,Helpful product for studentsNice ProductVery good to write and erasedquite bright but have an excessive thick pointer which makes screen to fill up quickGood product struggling with erase buttonit takes pressure alsoValue for moneyIts validity,When I open the box and unlock the erase button and try to erase thingsbut that time it not erasingbut after some time when I press it again and again then it erases miracles But this LCD screen fell scratches quickly if you do not take care of itVery good product easy to useVery smooth writing big screen with quick erasing button For every aspirant either bank  ssc any exam for math and reasoning practice or anything  This one not only for children but also every student who practice our dreamSturdy body and very good styles penMy buying price 1100 for 15 inchI am writing this comment after 15 days with hard usesOne more thing I used one more 12 inch pad more than 6 month which one more briten screen to portronic 15 but that one not so smooth but both of them worthy and goodnice product at this ramgeProduct is good overall but after a month I am struggling to erase the screen which was not the problem earlier when I recieved the product After pressing erase button for 23 times I am able to get the clear screen which is quite frustrating and I think this might be a battery issue and if it is then company should work on that Also this erase button wipes out everything at once so no scope of making mistake you cannot erase any particular info on screen the complete screen erases at once Otherwise its very handy saves lot of paper for rough work and a good product in this range when compared to other ruffpadsok for remainderGood oneIt should have pen holderFirst impressions are awesomehope  it work well for one year  build quality amazing all amazing simply go For it,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41NxAkv7knL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Ruffpad-Re-Writable-15-inch-Handwriting/dp/B08XNL93PL/ref=sr_1_407?qid=1672903014&s=computers&sr=1-407
